XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
03/31/2025 08:00,3124.47,3127.11,3111.64,3119.47,-500,-0.16,
03/31/2025 04:00,3107.2,3127.54,3105.85,3124.52,1732,0.55,
03/31/2025 00:00,3089.22,3111.68,3076.7,3107.2,1798,0.58,
03/30/2025 20:00,3087.9,3097.51,3087.87,3089.17,127,0.04,
03/28/2025 16:00,3083.64,3086.65,3073.52,3080.53,-311,-0.10,
03/28/2025 12:00,3076.28,3086.73,3067.68,3083.83,755,0.24,
03/28/2025 08:00,3079.39,3081.27,3065.94,3076.33,-306,-0.10,
03/28/2025 04:00,3075.22,3085.96,3072.48,3079.36,414,0.13,
03/28/2025 00:00,3055.52,3077.62,3054.95,3075.23,1971,0.64,
03/27/2025 20:00,3057.45,3057.8,3054.15,3055.76,-169,-0.06,
03/27/2025 16:00,3052.17,3057.83,3047.62,3057.39,522,0.17,
03/27/2025 12:00,3054.65,3059.56,3033.46,3052.2,-245,-0.08,
03/27/2025 08:00,3035.93,3055.74,3033.74,3054.63,1870,0.61,
03/27/2025 04:00,3033.47,3038.5,3026.74,3035.92,245,0.08,
03/27/2025 00:00,3021.58,3034.17,3021.58,3033.5,1192,0.39,
03/26/2025 20:00,3017.34,3021.83,3017.17,3021.59,425,0.14,
03/26/2025 16:00,3015.84,3020.77,3015.2,3017.15,131,0.04,
03/26/2025 12:00,3027.55,3030.1,3012.01,3015.92,-1163,-0.39,
03/26/2025 08:00,3030.36,3031.99,3016.97,3027.61,-275,-0.09,
03/26/2025 04:00,3017.69,3030.71,3013.11,3030.33,1264,0.42,
03/26/2025 00:00,3020.87,3026.95,3016.43,3017.64,-323,-0.11,
03/25/2025 20:00,3019.56,3022.32,3018.74,3020.93,137,0.05,
03/25/2025 16:00,3021.51,3025.61,3017.7,3019.48,-203,-0.07,
03/25/2025 12:00,3020.69,3035.9,3014.35,3021.38,69,0.02,
03/25/2025 08:00,3011.21,3026.52,3010.61,3020.69,948,0.31,
03/25/2025 04:00,3015.24,3020.98,3010.5,3011.21,-403,-0.13,
03/25/2025 00:00,3010.43,3016.24,3007.4,3015.22,479,0.16,
03/24/2025 20:00,3006.12,3014.27,3005.67,3010.01,389,0.13,
03/24/2025 16:00,3014.09,3015.64,3002.48,3006.19,-790,-0.26,
03/24/2025 12:00,3024.64,3028.56,3005.79,3014.09,-1055,-0.35,
03/24/2025 08:00,3024.07,3033.33,3022.39,3024.56,49,0.02,
03/24/2025 05:00,3019.31,3028.91,3017.19,3024.18,487,0.16,
03/24/2025 01:00,3018.53,3025.5600000000004,3013.77,3019.3100000000004,78.00000000004,0.03,
03/21/2025 20:00,3019.87,3024.11,3019.87,3022.77,290,0.10,
03/21/2025 17:00,3015.1,3024.13,3012.87,3023.0299999999997,792.99999999997,0.26,
03/21/2025 16:00,3010.97,3022.02,3010.46,3019.91,894,0.30,
03/21/2025 12:00,3034.26,3038.16,2999.12,3011.02,-2324,-0.77,
03/21/2025 08:00,3032.09,3037.52,3027.19,3034.28,219,0.07,
03/21/2025 04:00,3030.45,3033.79,3021.68,3031.99,154,0.05,
03/21/2025 00:00,3046.34,3047.51,3029.99,3030.49,-1585,-0.52,
