XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
10/02/2024 00:00,2660.44,2663.02,2641.05,2660.28,-16,-0.01,
10/01/2024 00:00,2635.65,2673.1,2633.87,2660.44,2479,0.93,
09/30/2024 00:00,2663.57,2665.9,2624.64,2635.66,-2791,-1.06,
09/29/2024 00:00,2657.95,2665.07,2657.95,2663.54,559,0.21,
09/27/2024 00:00,2672.43,2673.82,2643.37,2657.97,-1446,-0.54,
09/26/2024 00:00,2656.78,2685.13,2655.31,2672.32,1554,0.58,
09/25/2024 00:00,2657.7,2669.7,2650.55,2656.78,-92,-0.03,
09/24/2024 00:00,2626.32,2664.39,2622.43,2658.14,3182,1.20,
09/23/2024 00:00,2620.18,2634.79,2613.64,2626.32,614,0.23,
09/22/2024 00:00,2619.51,2621.97,2618.29,2620.28,77,0.03,
09/20/2024 00:00,2587.22,2625.55,2584.92,2621.74,3452,1.32,
09/19/2024 00:00,2559.0,2594.4,2551.46,2587.22,2822,1.09,
09/18/2024 00:00,2574.07,2599.8,2547.63,2558.37,-1570,-0.61,
09/17/2024 00:00,2583.61,2586.13,2560.7,2573.98,-963,-0.37,
09/16/2024 00:00,2579.19,2589.68,2575.22,2583.71,452,0.17,
09/15/2024 00:00,2578.72,2580.64,2577.61,2579.23,51,0.02,
09/13/2024 00:00,2558.63,2585.68,2556.84,2577.38,1875,0.73,
09/12/2024 00:00,2511.62,2559.9,2510.94,2557.96,4634,1.81,
09/11/2024 00:00,2518.57,2528.03,2501.67,2511.98,-659,-0.26,
09/10/2024 00:00,2506.77,2518.66,2499.91,2518.66,1189,0.47,
09/09/2024 00:00,2496.45,2507.51,2485.81,2506.51,1006,0.40,
09/08/2024 00:00,2496.56,2498.33,2495.52,2496.84,28,0.01,
09/06/2024 00:00,2517.18,2529.01,2485.1,2496.75,-2043,-0.82,
09/05/2024 00:00,2495.76,2522.77,2492.9,2517.32,2156,0.86,
09/04/2024 00:00,2493.04,2499.84,2471.95,2495.69,265,0.11,
09/03/2024 00:00,2497.18,2505.97,2474.1,2492.64,-454,-0.18,
09/02/2024 00:00,2502.91,2507.32,2489.89,2497.25,-566,-0.23,
08/30/2024 00:00,2519.17,2526.7,2494.79,2502.98,-1619,-0.65,
08/29/2024 00:00,2507.95,2528.48,2503.94,2519.37,1142,0.45,
08/28/2024 00:00,2525.36,2525.59,2494.04,2507.84,-1752,-0.70,
08/27/2024 00:00,2515.45,2528.82,2504.01,2525.07,962,0.38,
08/26/2024 00:00,2515.46,2526.54,2508.6,2515.58,12,0.00,
08/23/2024 00:00,2486.85,2518.1,2486.39,2512.01,2516,1.00,
08/22/2024 00:00,2512.83,2514.25,2471.13,2487.04,-2579,-1.04,
08/21/2024 00:00,2512.75,2519.76,2495.05,2512.43,-32,-0.01,
08/20/2024 00:00,2503.96,2531.51,2497.44,2513.16,920,0.37,
08/19/2024 00:00,2505.98,2507.24,2485.8,2503.64,-234,-0.09,
08/16/2024 00:00,2457.33,2509.5,2450.4,2506.76,4943,1.97,
08/15/2024 00:00,2449.64,2469.7,2432.93,2457.43,779,0.32,
08/14/2024 00:00,2464.07,2478.2,2435.61,2449.26,-1481,-0.60,
08/13/2024 00:00,2476.15,2476.72,2458.4,2463.87,-1228,-0.50,
08/12/2024 00:00,2427.85,2475.84,2423.79,2475.32,4747,1.92,
08/09/2024 00:00,2424.45,2436.87,2416.95,2430.71,626,0.26,
08/08/2024 00:00,2384.8,2427.37,2383.31,2424.66,3986,1.64,
08/07/2024 00:00,2384.37,2406.61,2379.39,2384.72,35,0.01,
08/06/2024 00:00,2405.4,2417.77,2381.81,2384.05,-2135,-0.90,
08/05/2024 00:00,2440.7,2457.18,2364.71,2404.79,-3591,-1.49,
08/02/2024 00:00,2444.91,2476.93,2411.83,2442.08,-283,-0.12,
08/01/2024 00:00,2445.94,2461.49,2430.25,2445.86,-8,0.00,
07/31/2024 00:00,2409.74,2450.56,2404.22,2445.84,3610,1.48,
07/30/2024 00:00,2380.88,2412.27,2376.3,2409.62,2874,1.19,
07/29/2024 00:00,2397.17,2402.24,2369.86,2381.06,-1611,-0.68,
07/26/2024 00:00,2363.99,2390.21,2356.14,2386.6,2261,0.95,
07/25/2024 00:00,2398.75,2399.89,2353.24,2364.1,-3465,-1.47,
07/24/2024 00:00,2408.86,2431.81,2393.18,2398.63,-1023,-0.43,
07/23/2024 00:00,2395.56,2411.72,2387.6,2408.34,1278,0.53,
07/22/2024 00:00,2411.34,2411.92,2384.31,2395.55,-1579,-0.66,
07/19/2024 00:00,2425.98,2429.45,2393.92,2400.59,-2539,-1.06,
07/18/2024 00:00,2461.19,2474.69,2440.44,2444.91,-1628,-0.67,
07/17/2024 00:00,2471.24,2483.22,2451.2,2461.25,-999,-0.41,
07/16/2024 00:00,2422.11,2469.56,2419.94,2468.27,4616,1.87,
07/15/2024 00:00,2408.44,2439.53,2401.3,2422.37,1393,0.58,
07/12/2024 00:00,2415.43,2418.06,2391.61,2410.93,-450,-0.19,
