BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
01/30/2025 00:00,103708.1,106520.0,103252.5,104740.69,1032.59,0.99,
01/29/2025 00:00,101774.62,104829.64,101356.1,103737.04,1962.42,1.89,
01/28/2025 00:00,101823.01,103850.0,100200.0,101338.59,-484.42,-0.48,
01/27/2025 00:00,101984.35,102540.0,97688.7,102068.79,84.44,0.08,
01/26/2025 00:00,104560.96,105478.8,102450.0,102663.6,-1897.36,-1.85,
01/25/2025 00:00,104537.32,105294.0,104100.0,104730.78,193.46,0.18,
01/24/2025 00:00,103920.2,107200.0,102700.0,104850.27,930.07,0.89,
01/23/2025 00:00,103202.35,107000.0,101200.01,103973.87,771.52,0.74,
01/22/2025 00:00,106278.91,106431.34,103100.0,103626.79,-2652.12,-2.56,
01/21/2025 00:00,101428.29,107360.0,100051.0,106181.13,4752.84,4.48,
01/20/2025 00:00,99762.04,109590.0,99475.21,102048.46,2286.42,2.24,
01/19/2025 00:00,104097.35,106370.0,99518.0,101085.69,-3011.66,-2.98,
01/18/2025 00:00,104553.78,104960.0,102200.0,104420.86,-132.92,-0.13,
01/17/2025 00:00,100160.23,105970.0,100032.4,104125.79,3965.56,3.81,
01/16/2025 00:00,100065.9,100654.0,97277.58,100025.2,-40.7,-0.04,
01/15/2025 00:00,96901.58,100731.7,96400.0,100518.88,3617.30,3.60,
01/14/2025 00:00,94651.53,97451.0,94551.8,96503.93,1852.40,1.92,
01/13/2025 00:00,95200.0,95420.0,89005.8,94508.29,-691.71,-0.73,
01/12/2025 00:00,94380.53,95534.0,93652.2,94488.44,107.91,0.11,
01/11/2025 00:00,94635.13,95115.0,93804.05,94570.06,-65.07,-0.07,
01/10/2025 00:00,92857.99,95930.0,92200.0,94706.92,1848.93,1.95,
01/09/2025 00:00,95125.16,95479.0,91168.5,92498.67,-2626.49,-2.84,
01/08/2025 00:00,97157.16,97287.0,92500.0,95050.1,-2107.06,-2.22,
01/07/2025 00:00,101956.07,102083.13,96100.0,96932.1,-5023.97,-5.18,
01/06/2025 00:00,98279.99,102560.0,97900.0,102286.86,4006.87,3.92,
01/05/2025 00:00,98218.8,98889.0,97250.0,98306.88,88.08,0.09,
01/04/2025 00:00,97915.99,98781.0,97516.65,98294.0,378.01,0.38,
01/03/2025 00:00,96708.95,99028.0,96016.63,98106.59,1397.64,1.42,
