BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/10/2025 19:30,79281,79667.7,79241,79326.6,45.6,0.06,
04/10/2025 19:15,79523.9,79682.5,79281,79281,-242.9,-0.31,
04/10/2025 19:00,79451,79763.6,79313,79523.3,72.3,0.09,
04/10/2025 18:45,79670,79695,79281,79451,-219,-0.28,
04/10/2025 18:30,79719.2,79843.2,79434,79693.8,-25.4,-0.03,
04/10/2025 18:15,79251.1,79792.5,79158,79695,443.9,0.56,
04/10/2025 18:00,79330.6,79669,79165,79275.6,-55.0,-0.07,
04/10/2025 17:45,79321,79424.4,79011,79242,-79,-0.10,
04/10/2025 17:30,79162.1,79399.8,79044,79311,148.9,0.19,
04/10/2025 17:15,78791.3,79244.9,78592,79141,349.7,0.44,
04/10/2025 17:00,79399.6,79669,78600,78698,-701.6,-0.89,
04/10/2025 16:45,79163.8,79682.2,79008,79399.6,235.8,0.30,
04/10/2025 16:30,78853.3,79443.4,78777,79167,313.7,0.40,
04/10/2025 16:15,78812.9,78975.5,78469,78842.5,29.6,0.04,
04/10/2025 16:00,78703.2,79262.8,78410,78812.9,109.7,0.14,
04/10/2025 15:45,79153,79255.2,78551,78703.2,-449.8,-0.57,
04/10/2025 15:30,80183,80279.3,79132,79191,-992,-1.25,
04/10/2025 15:15,80706.8,80721,80183,80183,-523.8,-0.65,
04/10/2025 15:00,81219,81331.7,80675,80706.3,-512.7,-0.64,
04/10/2025 14:45,81599,81636,81147,81201.1,-397.9,-0.49,
04/10/2025 14:30,81231,81793,81231,81634.5,403.5,0.49,
04/10/2025 14:15,81054,81485.3,81002,81249.7,195.7,0.24,
04/10/2025 14:00,80833,81120.1,80580,81042,209,0.26,
04/10/2025 13:45,80838,81378,80778,80840.9,2.9,0.00,
04/10/2025 13:30,81722.7,81828.5,80746,80838,-884.7,-1.09,
04/10/2025 13:15,81539.6,81930.8,81441,81682.4,142.8,0.17,
04/10/2025 13:00,81666,81706.9,81465,81513,-153,-0.19,
04/10/2025 12:45,81817,81838.5,81423.7,81666,-151,-0.18,
04/10/2025 12:30,81937,82408.8,81733.6,81809.9,-127.1,-0.16,
04/10/2025 12:15,81653.5,82078.1,81559.5,81947,293.5,0.36,
04/10/2025 12:00,81876.8,81925.4,81505,81604,-272.8,-0.33,
04/10/2025 11:45,81850.1,81945.5,81713,81875,24.9,0.03,
04/10/2025 11:30,81594,81878.8,81555,81777,183,0.22,
04/10/2025 11:15,81544.7,81709.8,81463,81573,28.3,0.03,
04/10/2025 11:00,81710.8,81815,81512,81512,-198.8,-0.24,
